ESCUELA,EDAD,SEXO,EST_CIVIL,HIJOS,TRABAJA_ESTUDIA,VIVE_SOLO,NIVEL_SOCIO_ECON,SEMESTRE,PPACumulado,PPAnterior
DERECHO,23,1,0,1,0,0,1,11,16.476,16.3
DERECHO,21,1,0,0,0,0,2,3,16.523,16.65
DERECHO,23,1,0,0,0,0,1,10,16.408,16.85
DERECHO,18,0,0,0,0,0,0,1,15.444,15.25
DERECHO,23,0,0,0,1,1,0,10,16.448,15.85
DERECHO,19,1,0,0,0,0,2,3,15.204,10.6
DERECHO,19,1,0,0,1,1,1,2,17.408,16.8
DERECHO,22,1,0,1,1,1,0,10,12.7,1.091
DERECHO,27,1,0,1,1,0,1,8,14.904,14.389
DERECHO,20,1,0,0,1,1,1,6,15.926,15.6
DERECHO,23,0,0,0,1,1,1,10,16.705,16.9
DERECHO,19,1,0,0,1,0,0,2,16.379,16.35
DERECHO,26,1,0,1,1,1,0,12,17.787,17
DERECHO,27,0,0,0,1,1,1,10,16.639,16.4
DERECHO,28,0,0,0,1,1,2,8,16.899,16.85
DERECHO,24,1,0,0,1,0,2,12,14.233,15.048
DERECHO,26,0,0,0,1,0,0,6,16.226,17.3
DERECHO,21,0,0,0,1,1,2,9,17.214,17.05
DERECHO,18,1,0,0,0,0,2,1,17.344,17.5
DERECHO,25,1,0,0,0,0,2,7,15.991,16.9
DERECHO,24,1,0,0,1,1,1,10,15.136,14.818
DERECHO,18,0,0,0,0,0,2,2,16.54,17.348
DERECHO,24,0,0,0,1,1,0,10,16.183,15.95
DERECHO,22,1,0,0,1,0,1,6,15.946,15.632
DERECHO,24,1,0,0,1,1,0,8,17.218,17.05
DERECHO,30,0,0,0,1,1,0,10,17.164,17.8
DERECHO,23,0,0,1,1,0,1,8,15.766,13.947
DERECHO,17,0,0,0,0,1,0,1,17.112,17.294
DERECHO,23,0,0,0,0,0,0,11,15.573,16.25
DERECHO,21,1,0,0,0,0,0,7,15.075,12.7
DERECHO,21,1,0,0,1,1,0,8,16.521,17.05
DERECHO,27,0,0,0,1,1,2,12,15,13.368
DERECHO,18,1,0,0,0,0,1,2,15.911,14.8
DERECHO,22,1,0,0,1,0,1,8,14.704,16.5
DERECHO,22,1,0,0,0,0,2,9,13.578,0
DERECHO,20,1,0,0,1,0,0,5,14.778,14.75
DERECHO,20,1,0,0,1,0,2,5,15.963,15.952
DERECHO,37,0,0,1,1,0,2,10,15.241,15.818
DERECHO,24,0,0,0,1,0,1,6,14.421,13.727
DERECHO,30,0,0,0,1,0,2,10,16.76,16.35
DERECHO,23,1,0,0,1,1,1,11,15.035,14.364
DERECHO,28,0,0,0,1,1,0,10,15.372,15.737
DERECHO,20,0,0,0,0,0,0,8,15.463,15.25
DERECHO,18,1,0,0,0,0,1,4,17.395,17.857
DERECHO,25,1,0,0,1,0,0,11,16.517,16.05
DERECHO,20,1,0,0,1,0,0,7,15.353,14.1
DERECHO,35,0,0,1,1,0,0,7,12.938,3.667
DERECHO,22,1,0,0,1,1,2,7,15.749,16.2
DERECHO,17,1,0,0,1,0,2,11,16.332,16
DERECHO,23,0,0,0,1,1,1,6,16.156,15.65
DERECHO,23,0,0,0,1,1,0,12,17.237,17.588
DERECHO,20,1,0,0,1,1,0,4,16.665,16.5
DERECHO,37,0,0,1,1,1,2,11,18.122,18.667
DERECHO,24,0,0,0,1,1,1,12,13.943,15.955
DERECHO,21,0,0,0,1,0,2,7,17.5,16.545
DERECHO,21,0,0,0,1,1,2,9,17.234,16.04
DERECHO,33,0,0,1,1,1,0,8,15.018,15
DERECHO,22,1,0,0,1,1,0,11,16.068,15.3
DERECHO,36,0,0,0,1,1,1,12,16.465,17.217
DERECHO,21,1,0,0,1,1,2,6,16.966,16.35
DERECHO,24,0,2,0,1,1,0,10,17.631,17
DERECHO,28,0,0,0,1,1,2,10,16.676,15.85
DERECHO,26,0,0,0,1,1,2,3,12.651,4.769
DERECHO,37,0,2,1,1,0,0,11,15.677,15.682
DERECHO,32,0,2,0,1,0,0,10,16.487,15.727
DERECHO,34,0,0,0,1,0,0,11,17.492,16.7
DERECHO,20,1,0,0,0,1,0,10,16.805,16.85
DERECHO,19,1,0,0,1,0,1,3,14.852,14.167
DERECHO,19,0,0,0,1,1,2,6,15.861,15.55
DERECHO,18,1,0,0,1,0,1,3,16.158,15.75
DERECHO,20,1,0,0,1,0,2,6,15.354,15.476
DERECHO,22,1,0,0,1,0,2,7,16.353,15.85
DERECHO,44,0,0,1,1,1,1,8,14.442,7.5
DERECHO,19,0,0,0,1,0,0,2,15.181,16.273
DERECHO,21,0,0,0,1,0,0,8,17.119,16.95
DERECHO,22,0,0,1,1,1,1,8,16.121,15.5
DERECHO,19,1,0,0,0,0,2,5,14.935,15.409
DERECHO,27,0,0,0,1,1,1,2,16.73,16.35
DERECHO,21,1,0,0,1,0,1,7,14.459,16.1
DERECHO,23,1,0,0,1,1,1,11,17,17.6
DERECHO,22,0,0,0,1,1,0,5,15.095,15.714
DERECHO,21,1,1,1,0,1,1,10,16.552,16.85
DERECHO,21,0,0,0,1,0,0,5,14.264,14
DERECHO,17,0,0,0,0,0,0,1,16.992,16.471
DERECHO,22,1,0,0,1,0,2,9,17.621,17.5
DERECHO,19,0,0,0,1,0,2,3,15.323,15.789
DERECHO,19,1,0,0,1,0,0,3,17.484,16.917
DERECHO,18,1,0,0,1,0,1,2,15.451,15.7
DERECHO,22,1,0,0,1,1,0,11,14.589,15.105
DERECHO,22,0,0,0,0,1,2,12,17.17,16.4
DERECHO,21,1,0,0,1,1,0,8,17.054,17
DERECHO,18,1,0,0,0,0,0,3,16.526,15.7
DERECHO,19,1,0,0,1,0,2,3,16.342,16.526
DERECHO,27,1,0,0,1,1,0,10,15.757,16.2
DERECHO,21,1,0,0,0,0,0,12,14.78,15.05
DERECHO,22,0,0,0,1,0,0,2,15.456,16.182
DERECHO,25,0,0,0,1,0,0,6,14.209,11.048
DERECHO,29,1,0,0,0,0,2,8,16.432,17.087
DERECHO,54,0,2,0,1,0,0,11,17.386,17.95
DERECHO,41,0,0,0,0,1,2,2,15.61,15.864
DERECHO,18,1,0,0,1,0,1,3,17.2,17.25
DERECHO,22,1,0,0,1,0,1,8,16.157,15.7
DERECHO,23,0,0,0,1,0,0,9,15.196,16.381
DERECHO,17,0,0,0,1,0,2,1,17.027,16.8
DERECHO,17,1,0,0,1,1,1,3,13.237,10.526
DERECHO,18,1,0,0,1,0,1,2,17.318,16.545
DERECHO,18,0,0,0,0,0,1,1,16.271,16.2
DERECHO,28,0,2,1,1,0,0,3,16.282,16.2
DERECHO,21,1,0,0,1,1,2,9,16.719,17.348
DERECHO,22,1,0,0,1,0,1,10,15.485,14.65
DERECHO,25,0,0,1,1,0,0,11,16.221,15.8
DERECHO,19,1,0,0,1,0,2,4,17.468,17.3
DERECHO,24,1,0,0,1,0,2,11,14.163,13.773
DERECHO,21,1,0,0,0,1,2,8,15.151,14.2
DERECHO,21,1,0,0,1,0,0,9,15.438,13.5
DERECHO,23,0,0,0,1,1,0,8,15.776,14.389
DERECHO,28,0,0,0,1,0,1,7,17.177,17.65
DERECHO,21,1,0,0,1,1,1,2,15.194,14.545
DERECHO,22,0,0,0,0,0,0,4,15.46,0
DERECHO,23,1,0,0,1,1,2,11,16.561,16.909
DERECHO,21,1,0,0,0,1,1,6,13.566,12.091
DERECHO,22,1,0,0,0,1,1,10,17.172,17.682
DERECHO,20,1,0,0,0,0,1,7,15.822,13.136
DERECHO,23,0,0,0,1,1,0,11,17.633,17.783
DERECHO,17,0,0,0,0,0,1,1,16.433,17.4
DERECHO,25,0,0,0,1,0,1,10,15.12,15.318
DERECHO,21,1,0,0,1,1,1,9,17.234,17.652
DERECHO,25,1,1,0,1,1,2,7,17.233,17.545
DERECHO,38,0,2,1,1,0,1,5,16.138,14.842
DERECHO,27,0,0,1,1,1,1,10,15.908,13.75
DERECHO,22,1,0,0,1,0,1,5,16.25,14.111
DERECHO,21,1,2,1,1,0,1,12,16.166,15.55
DERECHO,19,1,0,0,0,0,0,4,16.222,14.955
DERECHO,23,1,0,0,1,1,0,12,17.714,17.864
DERECHO,22,1,0,0,1,1,2,4,17.54,17
DERECHO,22,1,2,0,1,1,2,9,17.882,17.35
DERECHO,22,1,0,0,0,0,1,9,16.065,15.7
DERECHO,23,1,0,0,1,0,2,11,16.904,16.45
DERECHO,19,1,0,0,0,0,2,7,14.798,15.727
DERECHO,19,0,0,0,0,0,1,2,16.344,15.25
DERECHO,21,0,0,0,1,1,0,11,12.816,10.632
DERECHO,19,1,0,0,1,0,2,2,15.8,15.15
DERECHO,23,0,0,0,1,1,2,11,18.144,17.958
DERECHO,37,1,2,1,1,0,2,12,17.64,18
DERECHO,30,1,0,1,1,1,2,4,16.309,15.727
DERECHO,23,0,0,0,1,1,2,11,17.116,16.864
DERECHO,28,1,0,0,1,1,2,6,14.229,15
DERECHO,32,0,2,0,1,0,2,11,15.569,15.941
DERECHO,20,1,0,0,0,0,0,5,13.787,14
DERECHO,21,0,0,0,0,1,1,4,15.918,17.045
DERECHO,23,0,0,0,1,0,1,10,18.167,18.4
DERECHO,18,1,0,0,0,0,1,4,16.282,16.95
DERECHO,33,0,0,0,1,1,1,5,16.088,15.2
DERECHO,18,1,0,0,0,0,0,1,16.231,16.524
DERECHO,23,1,0,0,0,0,1,11,12.553,14.333
DERECHO,29,1,2,1,1,0,2,12,14.673,12.19
DERECHO,21,1,0,0,1,1,2,5,16.137,15.389
DERECHO,19,1,0,0,0,0,1,3,16.19,16.15
DERECHO,26,0,0,0,1,0,2,10,15.94,14.15
DERECHO,21,1,0,0,0,0,2,4,17.349,16.9
DERECHO,20,1,0,0,0,0,2,4,16.706,15.15
DERECHO,24,0,0,1,1,1,1,9,16.631,17.455
DERECHO,22,1,0,0,0,0,1,10,17.266,17.609
DERECHO,24,1,0,0,0,0,0,2,16.864,15.636
DERECHO,23,1,0,0,1,1,1,11,14.409,14
DERECHO,22,0,0,0,1,0,1,7,14.346,14
DERECHO,19,1,0,0,0,0,1,5,16.453,16.3
DERECHO,22,0,0,0,1,1,0,8,15.356,14.864
DERECHO,25,0,0,0,1,0,2,8,14.545,15.364
DERECHO,17,0,0,0,0,0,1,1,15.768,16.688
DERECHO,19,1,0,0,1,0,0,4,15.172,16
DERECHO,21,0,0,0,1,1,1,5,14.655,14.619
DERECHO,23,0,0,0,1,0,2,4,16.927,17.3
DERECHO,35,0,0,0,1,0,1,12,15.121,14.632
DERECHO,21,1,0,0,1,1,1,7,15.212,15.353
DERECHO,21,1,0,0,1,1,0,8,18.584,18.35
DERECHO,21,1,0,1,1,1,0,10,16.327,15.533
DERECHO,20,0,0,0,0,0,1,7,17.977,18.25
DERECHO,23,1,0,0,1,0,2,6,16.033,15.5
DERECHO,26,1,0,0,1,1,0,12,15.818,15.864
DERECHO,37,1,1,1,1,0,0,4,15.357,13.824
DERECHO,22,0,0,0,1,1,0,10,16.492,15.286
DERECHO,22,0,0,0,1,0,1,10,16.661,16.25
DERECHO,18,1,0,0,0,0,2,3,17.172,17.318
DERECHO,21,1,2,1,0,0,1,7,15.524,15.706
DERECHO,20,1,0,0,1,0,1,7,15.8,15.318
DERECHO,23,1,0,0,0,0,2,10,17.321,17.261
DERECHO,21,0,0,0,1,0,1,9,17.804,18.043
DERECHO,26,0,2,0,1,0,0,5,14.862,13.444
DERECHO,26,1,0,0,1,1,1,11,18.805,18.9
DERECHO,22,0,0,0,0,0,0,12,11.479,15.727
DERECHO,25,0,0,0,1,0,1,1,15.069,14.5
DERECHO,23,1,0,0,1,1,1,12,15.856,14.5
DERECHO,24,0,0,0,1,0,0,8,16.809,15.4
DERECHO,27,0,0,0,1,0,1,12,16.721,16.091
DERECHO,21,1,0,0,1,1,1,4,12.311,17
DERECHO,23,0,2,1,1,0,2,10,16.819,16.294
DERECHO,24,1,0,0,1,1,0,4,16.953,17.15
DERECHO,23,0,0,0,0,0,2,9,15.73,15.9
DERECHO,19,1,0,0,1,0,2,7,16.729,17
DERECHO,23,0,0,0,0,0,0,12,16.302,14.706
DERECHO,36,0,0,0,1,0,0,8,15.855,15.182
DERECHO,18,1,0,0,1,1,2,1,14.825,10.211
DERECHO,21,0,0,0,0,0,2,1,14.989,15.238
DERECHO,18,1,0,0,1,0,2,1,18.005,17.5
DERECHO,18,1,0,0,0,0,0,2,15.637,14.65
DERECHO,28,1,0,0,0,1,0,11,14.164,10.381
DERECHO,24,0,0,0,1,1,0,1,15.795,14.5
DERECHO,26,1,0,1,1,0,0,2,17.163,18.217
DERECHO,17,1,0,0,0,0,0,1,15.586,13.4
DERECHO,22,1,0,0,1,0,2,8,16.091,15.864
DERECHO,29,0,0,0,1,0,2,10,16.852,17
DERECHO,26,0,2,0,1,0,0,5,15.014,14.273
DERECHO,22,1,0,0,0,1,0,6,14.419,14.429
DERECHO,23,1,0,0,0,1,0,5,16.944,17
DERECHO,17,0,0,0,0,0,0,1,15.698,13.905
DERECHO,24,0,0,0,1,0,1,12,16.62,16.85
DERECHO,20,1,0,0,1,1,0,6,15.893,14.9
DERECHO,22,0,0,0,1,0,2,7,15.007,15
DERECHO,32,1,0,0,1,0,1,10,16.183,15.45
DERECHO,21,1,0,0,1,0,0,7,16.577,16
DERECHO,22,1,0,0,1,0,2,11,15,12.389
DERECHO,27,0,0,0,1,1,0,8,16.149,14.65
DERECHO,28,1,0,1,1,1,0,8,16.447,16.3
DERECHO,22,1,0,0,1,0,1,12,16.881,17.25
DERECHO,20,0,0,0,1,1,0,5,16.959,17.3
DERECHO,25,1,0,0,1,0,2,11,16.521,15.5
DERECHO,27,0,0,0,1,1,0,11,15.471,15.238
DERECHO,21,0,0,0,1,1,2,7,17.143,16.3
DERECHO,19,1,0,0,0,0,0,6,16.56,16.25
DERECHO,27,1,0,0,1,1,2,12,16.687,15.773
DERECHO,22,0,0,0,1,0,0,7,15.846,14.75
DERECHO,22,0,0,0,1,1,2,6,14.906,15.143
DERECHO,19,0,0,0,0,0,2,2,16.234,15.222
DERECHO,21,1,0,0,0,0,0,7,17.642,18.55
DERECHO,25,1,0,1,0,0,2,11,15.338,12.4
DERECHO,23,1,0,0,1,0,1,12,11.477,15.136
DERECHO,19,1,0,0,0,0,0,5,16,15.545
DERECHO,18,0,0,0,1,1,2,2,15.722,13.545
DERECHO,20,1,0,0,1,0,1,7,16.301,16.045
DERECHO,24,0,2,1,1,1,2,11,16.042,15.19
DERECHO,21,1,0,0,1,0,2,9,16.433,16.7
DERECHO,24,0,0,0,1,0,2,9,15.281,14
DERECHO,22,1,0,0,0,0,1,9,16.968,17.2
DERECHO,20,0,0,0,0,0,1,6,18.032,17.44
DERECHO,26,1,0,0,1,1,2,11,15.806,15
DERECHO,28,1,0,0,1,1,0,10,17.262,17.05
DERECHO,25,1,0,0,1,1,1,9,15.771,15.947
DERECHO,20,1,0,0,1,0,2,6,16.835,16.35
DERECHO,24,1,0,0,0,0,1,10,15.934,14
DERECHO,25,1,0,0,1,0,2,8,17.085,16.333
DERECHO,23,0,0,0,1,0,0,12,16.667,16.045
DERECHO,17,1,0,0,1,0,2,1,14.482,14.381
DERECHO,24,0,0,0,1,0,1,3,16.177,15.55
DERECHO,25,0,0,0,1,0,2,7,15.712,15.1
DERECHO,24,0,0,0,0,0,1,12,17.439,18.182
DERECHO,27,0,1,0,0,0,1,7,15.72,15.368
DERECHO,30,1,0,0,1,0,1,10,16.347,15.273
DERECHO,20,0,0,0,1,1,0,3,16.927,16.15
DERECHO,33,0,0,1,1,1,2,9,15.702,15.067
DERECHO,23,1,0,1,0,1,0,3,15.319,16.429
DERECHO,19,1,0,0,1,1,1,4,18.14,18.783
DERECHO,18,0,0,0,1,0,0,2,17.041,16.5
DERECHO,23,1,0,0,1,0,1,11,17.376,17.333
DERECHO,23,0,0,0,1,0,1,11,16.399,16.864
DERECHO,25,1,0,0,1,1,2,12,16.693,17.45
DERECHO,20,0,0,0,1,0,2,2,15.637,14.25
DERECHO,25,0,0,0,1,1,1,9,14.957,15.05
DERECHO,25,1,2,0,1,1,2,14,16.065,14.9
DERECHO,26,0,0,0,1,1,2,11,16.814,16.55
DERECHO,20,1,0,0,0,0,2,5,15.298,14.6
DERECHO,20,0,0,1,1,1,2,7,13.85,14.2
DERECHO,25,1,0,0,1,0,1,9,16.479,16.9
DERECHO,22,1,0,0,0,0,2,9,16.392,16.409
DERECHO,32,0,0,0,0,0,1,11,15.852,14.545
DERECHO,27,1,0,0,0,0,0,10,15.37,16.111
DERECHO,20,0,0,0,1,1,0,4,16.596,16
DERECHO,23,1,0,0,0,0,2,10,14.929,14.182
DERECHO,28,0,1,0,0,0,1,14,16.96,16
DERECHO,24,0,2,1,0,0,0,12,14.647,13.455
DERECHO,23,1,0,0,1,0,2,9,14.901,13.727
DERECHO,23,1,0,0,1,1,0,8,14.053,14
DERECHO,19,1,0,0,1,1,1,7,15.467,15.208
DERECHO,19,1,0,0,0,0,2,6,16.239,15.682
DERECHO,21,1,0,0,1,1,0,7,14.782,14.842
DERECHO,26,0,0,0,1,0,1,8,15.47,14.8
DERECHO,25,1,0,0,1,0,1,7,16.307,16.45
DERECHO,20,1,0,0,0,0,0,4,15.823,15.773
DERECHO,22,1,0,0,1,0,0,9,16.377,15.15
DERECHO,21,1,0,0,0,0,0,1,16.149,15.5
DERECHO,23,1,0,1,0,1,0,9,17.285,16.4
DERECHO,19,1,0,0,0,0,0,7,15.944,15.773
DERECHO,21,1,0,0,0,0,2,9,15.364,15.864
DERECHO,26,1,0,0,1,0,2,12,16.576,15.864
DERECHO,37,1,2,1,1,0,1,7,16.9,17.68
DERECHO,18,1,0,0,0,0,1,4,16.46,16.682
DERECHO,33,0,0,0,1,0,1,12,15.779,15.409
DERECHO,22,1,0,0,1,1,0,7,17.288,17.045
DERECHO,22,0,0,0,0,1,2,12,17.98,17.92
DERECHO,19,1,0,0,0,0,1,7,17.074,16.545
DERECHO,18,0,0,0,0,0,2,1,17.02,16.5
DERECHO,28,1,0,0,1,0,1,8,16.934,16.5
DERECHO,25,1,0,0,0,0,0,10,17.81,17.76
DERECHO,28,0,0,0,0,0,2,9,15.948,15.409
DERECHO,19,1,0,0,1,0,0,4,16.477,14.636
DERECHO,22,0,0,0,1,0,0,7,14.564,13.8
DERECHO,19,0,0,0,1,0,1,5,17.667,17.682
DERECHO,21,1,0,0,1,0,0,6,14.76,13.389
DERECHO,20,1,0,0,0,0,2,5,16.75,16.577
DERECHO,18,0,0,0,0,0,1,2,16.838,16.364
DERECHO,19,1,0,0,1,0,0,3,15.71,16.818
DERECHO,35,0,2,1,1,0,0,11,16.916,16.56
DERECHO,22,0,0,0,1,0,1,12,16.218,14.091
DERECHO,24,0,0,0,1,1,0,9,16.88,17.619
DERECHO,22,1,0,0,1,0,0,6,16.924,17
DERECHO,32,0,0,1,1,1,1,10,15.362,15.045
DERECHO,17,1,0,0,0,0,1,1,16.727,16.045
DERECHO,24,0,0,0,1,0,0,5,16.513,15.364
DERECHO,23,1,0,0,1,1,1,6,16.318,16.455
DERECHO,20,1,0,0,0,0,2,7,17.758,17.591
DERECHO,24,1,0,0,0,0,0,11,17.771,18.24
DERECHO,17,1,0,0,0,0,0,1,18.227,18.591
DERECHO,18,1,0,0,0,0,0,2,16.576,15.591
DERECHO,21,1,0,0,0,0,1,4,16.523,16.136
DERECHO,19,1,0,0,1,0,2,6,16.818,16.409
DERECHO,28,1,0,1,1,0,0,12,0,0
DERECHO,21,0,0,0,0,0,0,5,15.98,15.182
DERECHO,26,1,0,0,1,1,2,11,14.413,14.5
DERECHO,25,1,0,0,1,0,2,8,16.378,17.091
DERECHO,22,0,0,0,1,0,1,10,16.727,17.682
DERECHO,22,1,0,0,0,0,0,8,17.398,16.409
DERECHO,20,0,0,0,1,1,0,5,17.399,17.136
DERECHO,22,1,0,0,0,0,0,3,17.838,18
DERECHO,47,0,1,1,1,0,0,2,14.116,13.111
DERECHO,18,0,0,0,0,0,2,2,15.16,15.591
DERECHO,27,0,1,0,1,0,0,6,17.619,17.455
DERECHO,39,0,0,1,1,0,2,9,16.586,17.273
DERECHO,22,1,0,0,1,1,1,12,15.303,15.412
DERECHO,27,1,0,0,0,0,1,8,15.813,15.864
DERECHO,23,0,0,0,1,0,2,10,16.813,17.727
DERECHO,24,1,2,1,1,0,2,7,16.359,15.091
DERECHO,20,1,0,0,0,0,1,7,16.662,18.045
DERECHO,26,1,2,0,1,0,2,7,16.141,14.818
DERECHO,22,1,0,0,1,0,2,8,18.143,18.227
DERECHO,20,0,0,0,1,0,2,1,15.868,17.545
DERECHO,26,1,0,0,1,0,1,11,14.209,12
DERECHO,20,1,0,0,1,0,2,2,15.929,16
DERECHO,22,0,0,0,0,1,0,3,16.196,16.667
DERECHO,24,1,0,1,1,0,1,12,16.652,16.455
DERECHO,22,1,0,0,1,0,1,6,15.52,15.545
DERECHO,20,1,0,0,0,0,0,6,17.086,17.455
DERECHO,20,1,0,0,0,0,1,5,16.152,15.818
DERECHO,18,1,0,0,1,0,2,5,16.278,16
DERECHO,33,1,2,0,1,0,0,11,17.767,18.773
DERECHO,23,1,0,0,0,1,2,11,13.853,11.818
DERECHO,20,1,0,0,0,0,0,3,16.482,12.318
DERECHO,26,1,0,0,1,0,1,10,16.51,16.273
DERECHO,18,1,0,0,0,1,0,5,17.558,16.769
DERECHO,18,0,0,0,0,0,1,3,12.184,16.444
DERECHO,19,1,0,0,1,0,1,4,17.626,15.636
DERECHO,25,0,2,1,1,0,0,11,17.818,17.136
DERECHO,22,1,0,0,1,0,2,8,14.958,14.909
DERECHO,22,0,0,0,0,0,2,10,16.97,16.5
DERECHO,29,1,0,0,1,0,2,1,15.744,16.045
DERECHO,18,1,0,0,0,0,0,5,16,15.455
DERECHO,24,0,0,0,1,1,1,10,16.722,17.045
DERECHO,20,0,0,0,1,0,2,7,16.712,17.318
DERECHO,25,0,0,0,1,0,2,4,17.894,17.2
DERECHO,34,0,0,0,1,1,0,11,16.29,15.889
DERECHO,18,1,0,0,0,0,0,3,16.341,15.682
DERECHO,21,0,0,0,1,1,2,8,16.763,14.591
DERECHO,19,1,0,0,0,0,1,1,6.748,15.409
DERECHO,20,1,0,0,1,1,0,6,15.979,15.773
DERECHO,21,1,0,0,0,1,2,3,16.455,16.364
DERECHO,26,1,0,0,1,0,0,12,16.556,16.273
DERECHO,28,0,0,0,1,0,2,10,18.02,19.045
DERECHO,19,1,0,0,1,1,1,7,17.659,17.727
DERECHO,20,0,0,0,1,0,2,6,16.857,16.636
DERECHO,21,1,0,0,1,1,2,8,17.011,17.318
DERECHO,25,0,0,0,1,0,2,11,16.028,15
DERECHO,24,1,0,0,1,1,0,6,16.017,15.182
DERECHO,21,1,0,0,1,1,0,6,15.534,15.789
DERECHO,21,1,0,0,0,0,0,8,16.988,16.545
DERECHO,29,0,2,1,1,0,0,7,16.722,16.682
DERECHO,31,0,0,0,1,0,2,10,15.288,15.75
DERECHO,28,0,0,0,0,1,0,3,15.896,16
DERECHO,21,1,0,0,0,0,2,10,16.258,16.5
DERECHO,28,0,0,0,0,0,2,9,17.106,17.045
DERECHO,20,0,0,0,1,1,2,6,17.318,17
DERECHO,26,1,0,0,1,0,1,12,14.88,15.318
DERECHO,22,1,0,0,0,0,1,11,16.08,16.045
DERECHO,18,1,0,0,0,0,2,2,16.268,17.182
DERECHO,25,0,0,0,1,0,2,13,16.82,17
DERECHO,25,0,0,0,0,0,2,6,13.358,9.368
DERECHO,30,1,0,0,0,0,2,9,16.697,16.682
DERECHO,21,1,0,0,1,0,2,6,14.863,15.111
DERECHO,21,0,0,0,1,1,2,5,13.255,13.438
DERECHO,39,0,0,1,1,0,1,4,15.948,15.056
DERECHO,23,1,0,0,1,0,0,6,16.026,17.682
DERECHO,18,1,0,0,0,0,1,2,15.399,15.905
DERECHO,19,1,0,0,1,0,2,3,16.207,15.864
DERECHO,25,1,0,0,1,0,1,9,15.606,17
DERECHO,28,0,2,1,1,0,1,4,17.099,16.545
DERECHO,24,0,0,0,1,1,2,9,16.828,16.136
DERECHO,25,1,0,1,1,0,2,11,16.451,16.364
DERECHO,24,0,0,0,1,0,2,3,17.091,16.773
DERECHO,22,0,0,0,0,0,0,10,14.969,14.8
DERECHO,24,0,0,0,1,0,1,12,12.29,3.4
DERECHO,18,1,0,0,0,0,1,2,16.737,17.455
DERECHO,20,1,0,0,1,0,0,7,13.783,13.667
DERECHO,21,1,0,0,1,1,0,9,16.801,14.909
DERECHO,21,0,0,0,0,1,2,9,14.977,15.091
DERECHO,22,1,0,0,0,0,0,2,15.667,14.867
DERECHO,21,1,0,0,1,0,2,9,16.005,16.455
DERECHO,24,1,0,0,1,0,0,12,16.399,16.136
DERECHO,27,1,2,1,1,0,2,10,15.773,14.455
DERECHO,19,1,0,0,0,0,2,3,15.065,14.591
DERECHO,22,1,0,0,1,1,0,7,15.636,14.267
DERECHO,23,1,0,0,1,1,1,5,15.557,14.5
DERECHO,22,1,0,0,1,1,1,6,15.115,13.2
DERECHO,22,0,0,0,1,0,2,6,17.687,16.68
DERECHO,22,1,0,0,1,1,1,6,16.288,17.545
DERECHO,22,1,0,0,1,1,2,11,12.799,8.111
DERECHO,22,1,0,0,0,0,2,12,17.705,17.318
DERECHO,23,1,0,0,1,0,1,10,13.412,4
DERECHO,19,1,0,0,1,1,0,5,17.045,17.045
DERECHO,22,1,0,0,0,0,2,4,16.356,16.909
DERECHO,26,1,0,0,1,1,0,9,12.143,14.545
DERECHO,20,1,0,0,1,1,2,7,16.514,16.905
DERECHO,22,1,0,0,0,0,0,9,16.424,15.818
DERECHO,24,1,0,0,0,0,2,9,17.458,17.52
DERECHO,18,0,0,0,0,0,1,3,17.207,17.04
DERECHO,21,1,0,0,0,1,2,9,15.768,15.5
DERECHO,20,1,0,0,0,0,0,7,13.975,14
DERECHO,20,0,0,0,0,0,1,7,17.207,17.227
DERECHO,23,0,0,0,1,1,2,7,16.12,16.591
DERECHO,21,1,0,0,1,1,1,11,16.987,17.182
DERECHO,27,0,0,0,1,1,1,4,16.631,16
DERECHO,26,0,0,0,0,0,0,8,16.972,16.045
DERECHO,28,1,1,0,1,1,2,4,17.498,17.24
DERECHO,23,0,0,0,1,1,1,12,16.798,16.318
DERECHO,22,1,0,0,1,0,0,11,16.601,16.909
DERECHO,19,0,0,0,0,0,0,1,15.404,14.227
DERECHO,22,1,0,0,1,1,0,13,15.306,15.318
DERECHO,21,1,0,0,1,1,2,6,16.434,16.091
DERECHO,19,0,0,1,1,0,0,2,17.335,17.72
DERECHO,21,1,0,0,0,0,0,6,15.689,14.636
DERECHO,20,0,0,0,1,0,1,2,15.468,14.867
DERECHO,28,1,0,0,1,1,0,11,7.356,0
DERECHO,22,1,0,0,1,0,2,10,17.525,17.864
DERECHO,24,0,0,0,1,1,2,11,16.314,16.889
DERECHO,19,1,0,0,1,0,0,6,17.697,17.273
DERECHO,19,0,0,0,1,1,2,4,17.227,16.955
DERECHO,34,0,0,0,1,1,2,12,16.891,16.04
DERECHO,22,1,0,0,1,1,1,12,0,0
DERECHO,21,1,0,0,1,1,1,8,14.735,14.95
DERECHO,34,0,0,0,1,1,2,6,13.598,13.579
DERECHO,19,1,0,0,1,0,0,6,13.493,10.857
DERECHO,21,0,0,0,0,0,2,8,12.828,12
DERECHO,25,1,2,1,1,0,2,7,16.722,17.5
DERECHO,28,0,0,0,1,1,2,3,12.627,14.762
DERECHO,33,0,0,0,1,1,2,9,15.11,14.545
DERECHO,23,1,0,0,1,1,1,5,17.347,18.091
DERECHO,19,1,0,0,1,0,1,6,16.126,16.045
DERECHO,35,1,2,1,1,0,2,10,17.338,17.04
DERECHO,23,0,0,0,0,1,0,8,17.737,18
